time,pulse,breath,gsr,datetime
"set([' 2687.00  b', ' 2320099  p', '2018-10-31_16:54:39.405000', 't', ' 849.00  g'])"
"set([' 2687.00  b', ' 2320119  p', '2018-10-31_16:54:39.513000', 't', ' 782.00  g'])"
"set([' 864.00  g', '2018-10-31_16:54:39.567000', 't', ' 2689.00  b', ' 2320139  p'])"
"set([' 864.00  g', ' 2691.00  b', '2018-10-31_16:54:39.619000', 't', ' 2320159  p'])"
"set([' 2687.00  b', '2018-10-31_16:54:39.670000', ' 2320179  p', 't', ' 878.00  g'])"
"set([' 2687.00  b', ' 2320199  p', '2018-10-31_16:54:39.722000', 't', ' 877.00  g'])"
"set([' 804.00  g', ' 2320219  p', 't', ' 2689.00  b', '2018-10-31_16:54:39.776000'])"
"set([' 2687.00  b', '2018-10-31_16:54:39.828000', ' 2320239  p', 't', ' 728.00  g'])"
"set([' 2320259  p', ' 772.00  g', ' 2669.00  b', 't', '2018-10-31_16:54:39.880000'])"
"set([' 2687.00  b', '2018-10-31_16:54:39.939000', ' 690.00  g', 't', ' 2320279  p'])"
"set([' 2687.00  b', ' 814.00  g', ' 2320299  p', 't', '2018-10-31_16:54:39.991000'])"
"set([' 2687.00  b', ' 2320319  p', '2018-10-31_16:54:40.041000', 't', ' 769.00  g'])"
"set([' 2687.00  b', '2018-10-31_16:54:40.081000', ' 754.00  g', 't', ' 2320339  p'])"
"set([' 2687.00  b', ' 701.00  g', '2018-10-31_16:54:40.119000', 't', ' 2320359  p'])"
"set([' 2103.00', '2018-10-31_16:58:08.794000', ' 2853.00', ' 2530479', ' 2690.00'])"
"set([' 2530499', ' 2691.00', ' 2103.00', '2018-10-31_16:58:08.874000', ' 4095.00'])"
"set([' 4095.00', '2018-10-31_16:58:08.962000', ' 2103.00', ' 2530519', ' 2690.00'])"
"set([' 3315.00', ' 2530539', '2018-10-31_16:58:09.080000', ' 2689.00', ' 2107.00'])"
"set([' 2691.00', ' 2530559', ' 4095.00', '2018-10-31_16:58:09.150000', ' 2102.00'])"
"set([' 2691.00', ' 4095.00', '2018-10-31_16:58:09.219000', ' 2107.00', ' 2530579'])"
"set([' 2691.00', ' 4095.00', ' 2530599', ' 2107.00', '2018-10-31_16:58:09.355000'])"
"set([' 4095.00', ' 2103.00', '2018-10-31_16:58:09.415000', ' 2530619', ' 2690.00'])"
"set([' 2103.00', ' 2885.00', ' 2530639', '2018-10-31_16:58:09.456000', ' 2690.00'])"
"set([' 4095.00', ' 2530659', '2018-10-31_16:58:09.516000', ' 2106.00', ' 2690.00'])"
"set([' 2530679', ' 4095.00', ' 2103.00', '2018-10-31_16:58:09.568000', ' 2690.00'])"
"set(['2018-10-31_16:58:09.661000', ' 2101.00', ' 2689.00', ' 2530699', ' 2823.00'])"
"set([' 2691.00', ' 4095.00', ' 2103.00', ' 2530719', '2018-10-31_16:58:09.752000'])"
"set([' 4095.00', '2018-10-31_16:58:09.788000', ' 2530739', ' 2107.00', ' 2689.00'])"
"set([' 4095.00', ' 2103.00', ' 2687.00', '2018-10-31_16:58:09.830000', ' 2530759'])"
"set([' 2677.00', ' 2530779', ' 2103.00', ' 4095.00', '2018-10-31_16:58:09.862000'])"
"set([' 4095.00', ' 2103.00', ' 2530799', ' 2689.00', '2018-10-31_16:58:09.898000'])"
"set(['2018-10-31_16:58:09.930000', ' 2559.00', ' 2103.00', ' 2687.00', ' 2530819'])"
"set(['2018-10-31_16:58:09.963000', ' 2382.00', ' 2098.00', ' 2530839', ' 2683.00'])"
"set([' 2530859', ' 2682.00', ' 2183.00', ' 2097.00', '2018-10-31_16:58:09.998000'])"
"set(['2018-10-31_16:58:10.034000', ' 2530879', ' 1236.00', ' 2689.00', ' 2098.00'])"
"set([' 2387.00', '2018-10-31_16:58:10.073000', ' 2530899', ' 2099.00', ' 2683.00'])"
"set([' 2530919', ' 2679.00', ' 2098.00', ' 1735.00', '2018-10-31_16:58:10.188000'])"
"set([' 2682.00', ' 1204.00', ' 2096.00', '2018-10-31_16:58:10.258000', ' 2530939'])"
"set([' 1644.00', ' 2679.00', ' 2096.00', ' 2530959', '2018-10-31_16:58:10.371000'])"
"set(['2018-10-31_16:58:10.497000', ' 2678.00', ' 2530979', ' 1519.00', ' 2096.00'])"
"set([' 2530999', '2018-10-31_16:58:10.619000', ' 2097.00', ' 1535.00', ' 2675.00'])"
"set([' 2679.00', ' 2531019', '2018-10-31_16:58:10.758000', ' 2096.00', ' 464.00'])"
"set([' 2677.00', '2018-10-31_16:58:10.836000', ' 1853.00', ' 2097.00', ' 2531039'])"
"set([' 2677.00', '2018-10-31_16:58:10.948000', ' 2097.00', ' 1810.00', ' 2531059'])"
"set([' 2531079', ' 2679.00', ' 1211.00', ' 2097.00', '2018-10-31_16:58:11.039000'])"
"set([' 2682.00', ' 2531099', ' 2097.00', '2018-10-31_16:58:11.178000', ' 2107.00'])"
"set(['2018-10-31_16:58:11.293000', ' 2096.00', ' 2188.00', ' 2531119', ' 2683.00'])"
"set([' 1998.00', ' 2096.00', ' 2531139', '2018-10-31_16:58:11.398000', ' 2683.00'])"
"set([' 2682.00', ' 2531159', ' 2097.00', '2018-10-31_16:58:11.535000', ' 580.00'])"
"set([' 2531179', ' 1744.00', '2018-10-31_16:58:11.647000', ' 2099.00', ' 2683.00'])"
"set(['2018-10-31_16:58:11.705000', ' 2096.00', ' 1857.00', ' 2531199', ' 2683.00'])"
"set([' 2682.00', ' 1965.00', '2018-10-31_16:58:11.821000', ' 2097.00', ' 2531219'])"
"set([' 2679.00', ' 2531239', '2018-10-31_16:58:11.962000', ' 2099.00', ' 1000.00'])"
"set([' 2531259', ' 2679.00', '2018-10-31_16:58:12.020000', ' 2099.00', ' 2434.00'])"
"set([' 1068.00', ' 2679.00', '2018-10-31_16:58:12.150000', ' 2099.00', ' 2531279'])"
"set(['2018-10-31_16:58:12.285000', ' 2679.00', ' 2096.00', ' 2531299', ' 2085.00'])"
"set([' 2531319', '2018-10-31_16:58:12.403000', ' 2896.00', ' 2098.00', ' 2683.00'])"
"set([' 2211.00', ' 2531339', ' 2095.00', ' 2681.00', '2018-10-31_16:58:12.501000'])"
"set([' 4095.00', '2018-10-31_16:59:15.012000', ' 2085.00', ' 2596699', ' 2690.00'])"
"set([' 2691.00', ' 4095.00', '2018-10-31_16:59:15.200000', ' 2596719', ' 2086.00'])"
"set([' 2093.00', ' 4095.00', ' 2687.00', ' 2596739', '2018-10-31_16:59:15.328000'])"
"set([' 4095.00', ' 2085.00', ' 2690.00', '2018-10-31_16:59:15.383000', ' 2596759'])"
"set([' 4095.00', ' 2596779', ' 2085.00', '2018-10-31_16:59:15.456000', ' 2690.00'])"
"set([' 2691.00', ' 4095.00', '2018-10-31_16:59:15.567000', ' 2596799', ' 2086.00'])"
"set([' 4095.00', '2018-10-31_16:59:15.703000', ' 2687.00', ' 2596819', ' 2085.00'])"
"set([' 4095.00', '2018-10-31_16:59:15.843000', ' 2086.00', ' 2596839', ' 2690.00'])"
"set([' 2596859', ' 4095.00', ' 2687.00', '2018-10-31_16:59:15.982000', ' 2085.00'])"
"set([' 4095.00', ' 2596879', ' 2687.00', ' 2086.00', '2018-10-31_16:59:16.118000'])"
"set([' 4095.00', ' 2083.00', ' 2687.00', ' 2596899', '2018-10-31_16:59:16.257000'])"
"set([' 2691.00', ' 2596919', '2018-10-31_16:59:16.392000', ' 4095.00', ' 2085.00'])"
"set([' 4095.00', ' 2083.00', ' 2690.00', '2018-10-31_16:59:16.493000', ' 2596939'])"
"set([' 2691.00', ' 4095.00', '2018-10-31_16:59:16.626000', ' 2596959', ' 2087.00'])"
"set([' 2691.00', ' 4095.00', ' 2596979', '2018-10-31_16:59:16.680000', ' 2086.00'])"
"set([' 4095.00', ' 2596999', ' 2687.00', ' 2086.00', '2018-10-31_16:59:16.734000'])"
"set([' 2691.00', ' 4095.00', '2018-10-31_16:59:16.847000', ' 2597019', ' 2087.00'])"
"set([' 4095.00', ' 2687.00', '2018-10-31_16:59:16.925000', ' 2597039', ' 2087.00'])"
"set([' 2691.00', ' 2083.00', '2018-10-31_16:59:16.984000', ' 4095.00', ' 2597059'])"
"set([' 4095.00', ' 2597079', '2018-10-31_16:59:17.037000', ' 2085.00', ' 2690.00'])"
"set([' 4095.00', ' 2059.00', ' 2597099', ' 2689.00', '2018-10-31_16:59:17.151000'])"
"set([' 2084.00', ' 4095.00', '2018-10-31_16:59:17.288000', ' 2689.00', ' 2597119'])"
"set([' 4095.00', '2018-10-31_16:59:17.396000', ' 2687.00', ' 2597139', ' 2086.00'])"
"set([' 2691.00', ' 4095.00', ' 2597159', '2018-10-31_16:59:17.529000', ' 2085.00'])"
"set(['2689.00', '2081.00', '2018-10-31_17:00:16.573000', '2658259', '4095.00'])"
"set(['2658279', '2689.00', '2079.00', '2018-10-31_17:00:16.679000', '4095.00'])"
"set(['2018-10-31_17:00:16.732000', '2693.00', '2658299', '2081.00', '4095.00'])"
"set(['2690.00', '4095.00', '2078.00', '2018-10-31_17:00:16.781000', '2658319'])"
"set(['2080.00', '2018-10-31_17:00:16.886000', '2658339', '4095.00', '2691.00'])"
"set(['2018-10-31_17:00:17.007000', '2658359', '2694.00', '2079.00', '4095.00'])"
"set(['2658379', '4095.00', '2081.00', '2018-10-31_17:00:17.147000', '2699.00'])"
"set(['2085.00', '2018-10-31_17:00:17.240000', '4095.00', '2694.00', '2658399'])"
"set(['2658419', '4095.00', '2081.00', '2018-10-31_17:00:17.313000', '2691.00'])"
"set(['2690.00', '2085.00', '2018-10-31_17:00:17.346000', '2658439', '4095.00'])"
"set(['2689.00', '2080.00', '2658459', '2018-10-31_17:00:17.379000', '4095.00'])"
"set(['2081.00', '2658479', '2687.00', '2018-10-31_17:00:17.425000', '4095.00'])"
"set(['2658499', '2701.00', '2018-10-31_17:00:17.506000', '2085.00', '4095.00'])"
"set(['2693.00', '2078.00', '2658519', '2018-10-31_17:00:17.583000', '4095.00'])"
"set(['2080.00', '2018-10-31_17:00:17.666000', '2691.00', '4095.00', '2658539'])"
"set(['2658559', '2079.00', '2018-10-31_17:00:17.714000', '4095.00', '2691.00'])"
"set(['2018-10-31_17:00:17.762000', '2658579', '2073.00', '4095.00', '2691.00'])"
"set(['2690.00', '2018-10-31_17:00:17.843000', '2071.00', '2658599', '4095.00'])"
"set(['2091.00', '2018-10-31_17:00:17.916000', '2687.00', '2658619', '4095.00'])"
"set(['2658639', '2150.00', '4095.00', '2018-10-31_17:00:18.047000', '2691.00'])"
"set(['2658659', '4095.00', '2096.00', '2018-10-31_17:00:18.144000', '2691.00'])"
"set(['2690.00', '2658679', '2018-10-31_17:00:18.225000', '2083.00', '4095.00'])"
"set(['2085.00', '4095.00', '2018-10-31_17:00:18.330000', '2658699', '2691.00'])"
"set(['2018-10-31_17:00:18.402000', '2689.00', '2658719', '2078.00', '4095.00'])"
"set(['2658739', '2018-10-31_17:00:18.475000', '4095.00', '2077.00', '2691.00'])"
"set(['2018-10-31_17:00:18.583000', '2691.00', '2079.00', '4095.00', '2658759'])"
"set(['2018-10-31_17:00:18.644000', '4095.00', '2081.00', '2658779', '2691.00'])"
"set(['2080.00', '2018-10-31_17:00:18.753000', '2658799', '4095.00', '2691.00'])"
"set(['2018-10-31_17:00:18.811000', '4095.00', '2658819', '2082.00', '2691.00'])"
"set(['2018-10-31_17:00:18.867000', '2658839', '2080.00', '4095.00', '2691.00'])"
"set(['2658859', '2018-10-31_17:00:18.984000', '2080.00', '4095.00', '2691.00'])"
"set(['2018-10-31_17:09:52.685000', '2695.00', '4095.00', '3234379', '2022.00'])"
"set(['2693.00', '2018-10-31_17:09:53.537000', '4095.00', '3234399', '2022.00'])"
"set(['2029.00', '3234419', '2018-10-31_17:09:53.566000', '2695.00', '4095.00'])"
"set(['3234439', '2695.00', '2015.00', '2018-10-31_17:09:53.596000', '4095.00'])"
"set(['2690.00', '2005.00', '4095.00', '2018-10-31_17:09:53.624000', '3234459'])"
"set(['2018-10-31_17:09:53.654000', '2695.00', '3234479', '4095.00', '2013.00'])"
"set(['2018-10-31_17:09:53.690000', '2000.00', '3234499', '2687.00', '4095.00'])"
"set(['2690.00', '2006.00', '2018-10-31_17:09:53.730000', '3234519', '4095.00'])"
"set(['3234539', '2690.00', '1983.00', '2018-10-31_17:09:53.758000', '4095.00'])"
"set(['2018-10-31_17:09:53.786000', '3234559', '4095.00', '1969.00', '2691.00'])"
"set(['1969.00', '4095.00', '3234579', '2018-10-31_17:09:53.813000', '2691.00'])"
"set(['1972.00', '4095.00', '2018-10-31_17:09:53.841000', '3234599', '2691.00'])"
"set(['1981.00', '2693.00', '2018-10-31_17:09:53.868000', '3234619', '4095.00'])"
"set(['1989.00', '2692.00', '4095.00', '2018-10-31_17:09:53.896000', '3234639'])"
"set(['2018-10-31_17:09:53.925000', '3234659', '1988.00', '4095.00', '2693.00'])"
"set(['2018-10-31_17:09:53.956000', '3234679', '1977.00', '4095.00', '2691.00'])"
"set(['2693.00', '4095.00', '3234699', '2018-10-31_17:09:53.985000', '1982.00'])"
"set(['3234719', '2690.00', '1984.00', '2018-10-31_17:09:54.014000', '4095.00'])"
"set(['2018-10-31_17:09:54.044000', '1975.00', '4095.00', '3234739', '2691.00'])"
"set(['2693.00', '2018-10-31_17:09:54.072000', '1975.00', '3234759', '4095.00'])"
"set(['1981.00', '2693.00', '3234779', '2018-10-31_17:09:54.099000', '4095.00'])"
"set(['3234799', '2693.00', '1969.00', '2018-10-31_17:09:54.128000', '4095.00'])"
"set(['1981.00', '2693.00', '4095.00', '2018-10-31_17:09:54.157000', '3234819'])"
"set(['1978.00', '2693.00', '3234839', '2018-10-31_17:09:54.199000', '4095.00'])"
"set(['2693.00', '2018-10-31_17:09:54.244000', '3234859', '4095.00', '1979.00'])"
"set(['1981.00', '3234879', '2018-10-31_17:09:54.299000', '2727.00', '4095.00'])"
"set(['2018-10-31_17:09:54.354000', '1979.00', '2691.00', '4095.00', '3234899'])"
"set(['3234919', '1975.00', '4095.00', '2018-10-31_17:09:54.397000', '2691.00'])"
"set(['2693.00', '1984.00', '3234939', '2018-10-31_17:09:54.437000', '4095.00'])"
"set(['2690.00', '4095.00', '2018-10-31_17:09:54.483000', '3234959', '1971.00'])"
"set(['3234979', '1968.00', '4095.00', '2018-10-31_17:09:54.525000', '2691.00'])"
"set(['2018-10-31_17:09:54.565000', '3234999', '4095.00', '1983.00', '2691.00'])"
"set(['3235019', '1968.00', '2018-10-31_17:09:54.673000', '4095.00', '2691.00'])"
"set(['1978.00', '2693.00', '2018-10-31_17:09:54.720000', '3235039', '4095.00'])"
"set(['2690.00', '1968.00', '3235059', '2018-10-31_17:09:54.774000', '4095.00'])"
"set(['2018-10-31_17:09:54.828000', '3235079', '2695.00', '1965.00', '4095.00'])"
"set(['3235099', '1978.00', '2018-10-31_17:09:54.883000', '4095.00', '2691.00'])"
"set(['2018-10-31_17:09:54.924000', '2692.00', '4095.00', '3235119', '1977.00'])"
"set(['2018-10-31_17:09:54.973000', '2691.00', '1966.00', '4095.00', '3235139'])"
"set(['2018-10-31_17:09:55.026000', '3235159', '4095.00', '1965.00', '2693.00'])"
"set(['2018-10-31_17:09:55.080000', '1968.00', '3235179', '4095.00', '2691.00'])"
"set(['2018-10-31_17:09:55.169000', '1969.00', '4095.00', '3235199', '2691.00'])"
"set(['2690.00', '1968.00', '2018-10-31_17:09:55.225000', '3235219', '4095.00'])"
"set(['3235239', '2690.00', '4095.00', '2018-10-31_17:09:55.275000', '1968.00'])"
"set(['2690.00', '2018-10-31_17:09:55.314000', '3235259', '1966.00', '4095.00'])"
"set(['2018-10-31_17:09:55.354000', '4095.00', '3235279', '1965.00', '2691.00'])"
"set(['4095.00', '2694.00', '2018-10-31_17:09:55.405000', '3235299', '1962.00'])"
"set(['2018-10-31_17:09:55.448000', '1959.00', '3235319', '2687.00', '4095.00'])"
"set(['2018-10-31_17:09:55.493000', '3235339', '1959.00', '4095.00', '2691.00'])"
"set(['1963.00', '2693.00', '4095.00', '2018-10-31_17:09:55.534000', '3235359'])"
"set(['1963.00', '4095.00', '2018-10-31_17:09:55.577000', '3235379', '2691.00'])"
"set(['3235399', '2018-10-31_17:09:55.618000', '1957.00', '4095.00', '2691.00'])"
"set(['1963.00', '2687.00', '2018-10-31_17:09:55.672000', '3235419', '4095.00'])"
"set(['1959.00', '3235439', '2018-10-31_17:09:55.724000', '2694.00', '4095.00'])"
"set(['3235459', '4095.00', '2018-10-31_17:09:55.776000', '1954.00', '2691.00'])"
"set(['1959.00', '2018-10-31_17:09:55.816000', '2694.00', '3235479', '4095.00'])"
"set(['2694.00', '3235499', '2018-10-31_17:09:55.857000', '1965.00', '4095.00'])"
"set(['2690.00', '3235519', '2018-10-31_17:09:55.908000', '4095.00', '1968.00'])"
"set(['2018-10-31_17:09:55.953000', '3235539', '1955.00', '2695.00', '4095.00'])"
"set(['2018-10-31_17:09:56.007000', '4095.00', '2694.00', '3235559', '1962.00'])"
"set(['1959.00', '2691.00', '2018-10-31_17:09:56.057000', '4095.00', '3235579'])"
"set(['1963.00', '3235599', '2018-10-31_17:09:56.101000', '4095.00', '2691.00'])"
"set(['1963.00', '2018-10-31_17:09:56.154000', '3235619', '4095.00', '2691.00'])"
"set(['1963.00', '2018-10-31_17:09:56.203000', '4095.00', '3235639', '2691.00'])"
"set(['2690.00', '1951.00', '2018-10-31_17:09:56.242000', '3235659', '4095.00'])"
"set(['3235679', '1951.00', '2018-10-31_17:09:56.283000', '2687.00', '4095.00'])"
"set(['2018-10-31_17:09:56.321000', '3235699', '2694.00', '1958.00', '4095.00'])"
"set(['2693.00', '4095.00', '2018-10-31_17:09:56.361000', '1954.00', '3235719'])"
"set(['1946.00', '2018-10-31_17:09:56.449000', '4095.00', '3235739', '2691.00'])"
"set(['2018-10-31_17:09:56.494000', '2693.00', '1958.00', '3235759', '4095.00'])"
"set(['3235779', '2018-10-31_17:09:56.548000', '4095.00', '1943.00', '2691.00'])"
"set(['1945.00', '2018-10-31_17:09:56.601000', '2692.00', '4095.00', '3235799'])"
"set(['3235819', '4095.00', '1941.00', '2018-10-31_17:09:56.693000', '2691.00'])"
"set(['2018-10-31_17:09:56.733000', '4095.00', '1941.00', '3235839', '2691.00'])"
"set(['1945.00', '2018-10-31_17:09:56.775000', '4095.00', '3235859', '2691.00'])"
"set(['3235879', '4095.00', '2018-10-31_17:09:56.816000', '1943.00', '2691.00'])"
"set(['3235899', '1945.00', '2692.00', '2018-10-31_17:09:56.852000', '4095.00'])"
"set(['1936.00', '4095.00', '2018-10-31_17:09:56.886000', '3235919', '2691.00'])"
"set(['2018-10-31_17:09:56.916000', '1936.00', '2691.00', '4095.00', '3235939'])"
"set(['3235959', '1939.00', '4095.00', '2018-10-31_17:09:56.945000', '2691.00'])"
"set(['2693.00', '3235979', '2018-10-31_17:09:56.972000', '4095.00', '1939.00'])"
"set(['2018-10-31_17:09:57.002000', '2689.00', '4095.00', '3235999', '1933.00'])"
"set(['1934.00', '2693.00', '2018-10-31_17:09:57.033000', '3236019', '4095.00'])"
"set(['2018-10-31_17:09:57.067000', '1936.00', '2691.00', '4095.00', '3236039'])"
"set(['3236059', '4095.00', '2018-10-31_17:09:57.096000', '1937.00', '2691.00'])"
"set(['2018-10-31_17:09:57.134000', '3236079', '2687.00', '1942.00', '4095.00'])"
"set(['2693.00', '1936.00', '2018-10-31_17:09:57.175000', '3236099', '4095.00'])"
"set(['3236119', '1936.00', '4095.00', '2018-10-31_17:09:57.214000', '2691.00'])"
"set(['2693.00', '2018-10-31_17:09:57.255000', '1939.00', '3236139', '4095.00'])"
"set(['2018-10-31_17:09:57.296000', '2693.00', '4095.00', '3236159', '1937.00'])"
"set(['2018-10-31_17:09:57.335000', '3236179', '1939.00', '4095.00', '2691.00'])"
"set(['3236199', '2731.00', '4095.00', '2018-10-31_17:09:57.376000', '1935.00'])"
"set(['1936.00', '3236219', '4095.00', '2018-10-31_17:09:57.414000', '2691.00'])"
"set(['3236239', '2695.00', '2018-10-31_17:09:57.454000', '4095.00', '1935.00'])"
"set(['1936.00', '2691.00', '2018-10-31_17:09:57.529000', '4095.00', '3236259'])"
"set(['1934.00', '2018-10-31_17:09:57.567000', '4095.00', '3236279', '2691.00'])"
"set(['2693.00', '3236299', '2018-10-31_17:09:57.608000', '1932.00', '4095.00'])"
"set(['2018-10-31_17:09:57.650000', '1936.00', '2694.00', '3236319', '4095.00'])"
"set(['3236339', '2687.00', '1933.00', '2018-10-31_17:09:57.690000', '4095.00'])"
"set(['2018-10-31_17:09:57.730000', '3236359', '1932.00', '2704.00', '4095.00'])"
"set(['2693.00', '1936.00', '2018-10-31_17:09:57.771000', '3236379', '4095.00'])"
"set(['2693.00', '2018-10-31_17:09:57.810000', '1930.00', '3236399', '4095.00'])"
"set(['2018-10-31_17:09:57.849000', '3236419', '4095.00', '1933.00', '2691.00'])"
"set(['2689.00', '3236439', '1936.00', '2018-10-31_17:09:57.888000', '4095.00'])"
"set(['2709.00', '1936.00', '3236459', '2018-10-31_17:09:57.931000', '4095.00'])"
"set(['2693.00', '2018-10-31_17:09:58.032000', '4095.00', '1938.00', '3236479'])"
"set(['2018-10-31_17:09:58.078000', '3236499', '4095.00', '1941.00', '2693.00'])"
"set(['2018-10-31_17:09:58.117000', '2695.00', '3236519', '1943.00', '4095.00'])"
"set(['1945.00', '3236539', '4095.00', '2018-10-31_17:09:58.159000', '2691.00'])"
"set(['3236559', '1950.00', '4095.00', '2018-10-31_17:09:58.210000', '2691.00'])"
"set(['2693.00', '2018-10-31_17:09:58.263000', '4095.00', '3236579', '1946.00'])"
"set(['2018-10-31_17:09:58.317000', '4095.00', '3236599', '1943.00', '2691.00'])"
"set(['2018-10-31_17:09:58.358000', '2691.00', '4095.00', '1943.00', '3236619'])"
"set(['2018-10-31_17:09:58.398000', '4095.00', '3236639', '1942.00', '2691.00'])"
"set(['2018-10-31_17:09:58.437000', '3236659', '1942.00', '4095.00', '2691.00'])"
"set(['3236679', '1953.00', '4095.00', '2018-10-31_17:09:58.488000', '2701.00'])"
"set(['1949.00', '4095.00', '2694.00', '2018-10-31_17:09:58.547000', '3236699'])"
"set(['1951.00', '3236719', '2695.00', '2018-10-31_17:09:58.605000', '4095.00'])"
"set(['2693.00', '1948.00', '3236739', '2018-10-31_17:09:58.644000', '4095.00'])"
"set(['2690.00', '1947.00', '2018-10-31_17:09:58.681000', '3236759', '4095.00'])"
"set(['3236779', '4095.00', '2018-10-31_17:09:58.719000', '1942.00', '2691.00'])"
"set(['3236799', '1948.00', '4095.00', '2018-10-31_17:09:58.761000', '2691.00'])"
"set(['2693.00', '4095.00', '3236819', '2018-10-31_17:09:58.797000', '1953.00'])"
"set(['2018-10-31_17:09:58.828000', '4095.00', '2694.00', '1955.00', '3236839'])"
"set(['2018-10-31_17:09:58.856000', '3236859', '1947.00', '4095.00', '2691.00'])"
"set(['2693.00', '3236879', '2018-10-31_17:09:58.888000', '1943.00', '4095.00'])"
"set(['2693.00', '1936.00', '2018-10-31_17:09:58.927000', '3236899', '4095.00'])"
"set(['3236919', '1935.00', '2018-10-31_17:09:58.967000', '4095.00', '2691.00'])"
"set(['2018-10-31_17:09:59.004000', '1937.00', '4095.00', '3236939', '2691.00'])"
"set(['1937.00', '4095.00', '3236959', '2018-10-31_17:09:59.043000', '2691.00'])"
"set(['2702.00', '2018-10-31_17:09:59.080000', '3236979', '1938.00', '4095.00'])"
"set(['3236999', '1938.00', '2018-10-31_17:09:59.117000', '2687.00', '4095.00'])"
"set(['1935.00', '2018-10-31_17:09:59.156000', '4095.00', '3237019', '2691.00'])"
"set(['3237039', '1936.00', '4095.00', '2018-10-31_17:09:59.194000', '2691.00'])"
"set(['2693.00', '3237059', '1940.00', '2018-10-31_17:09:59.232000', '4095.00'])"
"set(['1937.00', '2695.00', '3237079', '2018-10-31_17:09:59.269000', '4095.00'])"
"set(['2018-10-31_17:09:59.310000', '1939.00', '4095.00', '3237099', '2691.00'])"
"set(['2018-10-31_17:09:59.347000', '1936.00', '3237119', '2694.00', '4095.00'])"
"set(['3237139', '1936.00', '4095.00', '2018-10-31_17:09:59.384000', '2691.00'])"
"set(['2018-10-31_17:09:59.422000', '2695.00', '1938.00', '4095.00', '3237159'])"
"set(['2018-10-31_17:09:59.462000', '2693.00', '1936.00', '3237179', '4095.00'])"
"set(['1935.00', '2018-10-31_17:09:59.500000', '3237199', '4095.00', '2691.00'])"
"set(['3237219', '2690.00', '4095.00', '2018-10-31_17:09:59.537000', '1935.00'])"
"set(['2693.00', '1931.00', '2018-10-31_17:09:59.575000', '3237239', '4095.00'])"
"set(['2693.00', '1936.00', '3237259', '2018-10-31_17:09:59.612000', '4095.00'])"
"set(['2693.00', '3237279', '2018-10-31_17:09:59.645000', '1936.00', '4095.00'])"
"set(['3237299', '2018-10-31_17:09:59.679000', '2695.00', '4095.00', '1935.00'])"
"set(['1936.00', '4095.00', '2018-10-31_17:09:59.708000', '3237319', '2691.00'])"
"set(['1937.00', '2691.00', '2018-10-31_17:09:59.736000', '4095.00', '3237339'])"
"set(['3237359', '4095.00', '2018-10-31_17:09:59.762000', '1937.00', '2691.00'])"
"set(['1927.00', '3237379', '2687.00', '2018-10-31_17:09:59.788000', '4095.00'])"
"set(['2693.00', '2018-10-31_17:09:59.814000', '4095.00', '3237399', '1926.00'])"
"set(['2018-10-31_17:09:59.841000', '3237419', '4095.00', '1933.00', '2691.00'])"
"set(['1934.00', '2018-10-31_17:09:59.869000', '4095.00', '3237439', '2691.00'])"
"set(['2690.00', '2018-10-31_17:09:59.897000', '1933.00', '3237459', '4095.00'])"
"set(['3237479', '2693.00', '2018-10-31_17:09:59.929000', '1933.00', '4095.00'])"
"set(['2018-10-31_17:09:59.963000', '3237499', '4095.00', '1925.00', '2691.00'])"
"set(['2690.00', '1925.00', '4095.00', '2018-10-31_17:09:59.995000', '3237519'])"
"set(['2018-10-31_17:10:00.023000', '4095.00', '3237539', '1910.00', '2691.00'])"
"set(['2690.00', '2018-10-31_17:10:00.053000', '3237559', '1923.00', '4095.00'])"
"set(['3237579', '1922.00', '2711.00', '2018-10-31_17:10:00.085000', '4095.00'])"
"set(['2018-10-31_17:10:00.124000', '1926.00', '2694.00', '4095.00', '3237599'])"
"set(['2018-10-31_17:10:00.163000', '2693.00', '4095.00', '3237619', '1923.00'])"
"set(['2018-10-31_17:10:00.203000', '3237639', '4095.00', '1920.00', '2691.00'])"
"set(['3237659', '1927.00', '4095.00', '2018-10-31_17:10:00.247000', '2691.00'])"
"set(['2018-10-31_17:10:00.292000', '1914.00', '2694.00', '3237679', '4095.00'])"
"set(['2690.00', '1923.00', '3237699', '2018-10-31_17:10:00.335000', '4095.00'])"
"set(['1927.00', '3237719', '2018-10-31_17:10:00.420000', '4095.00', '2693.00'])"
"set(['1904.00', '3237739', '4095.00', '2018-10-31_17:10:00.468000', '2691.00'])"
"set(['2018-10-31_17:10:00.512000', '1922.00', '3237759', '4095.00', '2691.00'])"
"set(['2689.00', '1917.00', '2018-10-31_17:10:00.561000', '4095.00', '3237779'])"
"set(['3237799', '4095.00', '1919.00', '2018-10-31_17:10:00.605000', '2691.00'])"
"set(['2018-10-31_17:10:00.650000', '4095.00', '1918.00', '3237819', '2691.00'])"
"set(['3237839', '2693.00', '4095.00', '2018-10-31_17:10:00.694000', '1926.00'])"
"set(['3237859', '4095.00', '2018-10-31_17:10:00.792000', '2003.00', '2691.00'])"
"set(['2018-10-31_17:10:00.845000', '2079.00', '3237879', '4095.00', '2691.00'])"
"set(['2690.00', '2018-10-31_17:10:00.895000', '2079.00', '3237899', '4095.00'])"
"set(['2018-10-31_17:10:00.944000', '3237919', '2079.00', '4095.00', '2691.00'])"
